parent_cycle_start,entry_area,path,kind,node_length,contents_size,count,bytes,indirect_count,direct_count,direct_bytes
445,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",7,2093,0,0,0
444,443,/data/big_maps/*,"Contents","Na","Cs_0_31",1,37,0,0,0
442,440,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,698,0,0,0
445,436,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",10469,1902777,0,28159,1267155
439,431,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",664,45282,0,1439,8427
443,435,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",80154,33836247,6482,416283,27058395
439,431,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
430,429,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",859,266715,0,0,0
441,428,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",1,187,15,0,0
444,437,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
434,433,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",2,266,0,17,40
435,430,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",117,10072,0,394,2314
434,433,/data/delegates_with_frozen_balance/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
444,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",22252,3149659,0,43389,1952505
443,442,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",3273,1135854,18247,10970,713050
440,439,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2081,734191,0,0,0
438,429,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1297,236422,4053,1945,126425
431,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",540,285791,0,4926,221670
444,443,/data/liquidity_baking_escape_ema,"Contents","Na","Cs_0_31",1,38,0,0,0
439,428,/data/v1,"Inode_root_values","Nl_0_32","Na",1,75,0,2,21
436,432,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",9101,1651087,0,24423,1099035
431,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",44,15885,0,0,0
442,439,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",9166,2853778,51601,25753,1673945
438,436,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",210,70420,0,0,0
440,437,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",105,31835,0,0,0
441,436,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",46,13494,0,0,0
444,440,/data/big_maps/*/*/*,"Contents","Na","Cs_128_511",6,2060,0,0,0
443,435,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",9,2731,0,0,0
438,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",26,8770,0,0,0
439,428,multiple,"Inode_root_values","Nl_0_32","Na",2,436,33,0,0
434,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",508,52172,0,0,0
434,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",82001,8344904,0,0,0
444,443,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",151550,8941450,151550,151550,606200
444,443,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",291,23881,0,812,6097
437,434,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",2,720,0,0,0
433,432,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,214,0,7,79
437,429,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1325,243389,4214,2001,130065
445,444,/data/rolls/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",40,3455,0,135,800
443,440,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",3,202,0,0,0
443,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",676,69668,0,0,0
443,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",92107,10240714,0,0,0
440,437,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",555,185657,0,0,0
432,431,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",2625,194197,0,6425,41865
436,430,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1237,98894,4942,0,0
444,439,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",1,99,0,3,36
438,437,/data/delegates_with_frozen_balance/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
436,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Multiple","Na",6,863,60,0,0
443,440,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",14,2428,146,7,287
444,431,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",7,2345,0,0,0
439,432,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",1975,169421,0,6600,38917
439,438,/data/liquidity_baking_escape_ema,"Contents","Na","Cs_0_31",1,38,0,0,0
444,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",59,15611,0,0,0
441,437,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1256,266904,5052,2228,144820
438,428,/data/delegates/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
434,433,/data/delegates,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
434,432,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
439,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",848,233452,0,0,0
431,430,/data/rolls,"Inode_root_values","Nl_0_32","Na",1,95,0,4,23
444,433,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3403,231623,0,0,0
440,437,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",2140,614017,0,0,0
429,428,/,"Inode_root_values","Nl_0_32","Na",1,146,3,2,62
440,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
441,434,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",7832,1411864,0,20853,938385
431,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",154,43926,0,0,0
432,428,/data/delegates/*,"Inode_nonroot_values","Nl_33_256","Na",24,1922,28,15,615
445,436,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",193,67930,0,0,0
445,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4711,1086260,0,0,0
438,428,/data/v1/*,"Contents","Na","Cs_32_127",1,70,0,0,0
436,428,/data/cycle/*/*,"Contents","Na","Cs_32_127",4,264,0,0,0
443,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",4,1216,0,0,0
443,436,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",703,59449,0,2295,13486
437,428,/data/sapling/*/*/*,"Contents","Na","Cs_0_31",6,238,0,0,0
436,432,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",73,25204,0,0,0
432,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",319,52056,0,749,33705
431,428,/data/cache/*/*,"Contents","Na","Cs_0_31",1,38,0,0,0
444,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",10,2744,0,44,1980
437,430,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",1,289,0,0,0
437,430,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",8467,776635,690,27194,220173
442,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",9,460,0,0,0
442,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",52573,2626726,0,0,0
442,440,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",667,25549,0,0,0
441,440,/data/rolls,"Inode_root_values","Nl_0_32","Na",1,95,0,4,23
438,430,multiple,"Contents","Na","Cs_32_127",258,17286,0,0,0
445,436,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",11,3159,0,0,0
442,431,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",139,38742,0,0,0
441,428,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",26183,2002671,0,71300,418348
431,429,/data/votes/*/*/*,"Inode_root_values","Nl_0_32","Na",1,57,2,0,0
430,429,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",1,90,0,0,0
444,439,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",54,2007,0,0,0
438,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",3,1083,0,0,0
445,430,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",18,990,0,18,180
443,433,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3404,231691,0,0,0
441,428,/data/v1/*,"Contents","Na","Cs_32_127",1,70,0,0,0
440,434,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1309,104610,5226,0,0
433,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",69,147555,0,0,0
433,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",132,357826,0,0,0
443,430,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",1,360,0,0,0
436,432,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",1264,89243,0,2940,17279
436,435,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",7831,616031,0,22495,131656
444,435,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",212,18837,0,752,4437
444,434,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
438,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",2440,442540,3044,4311,280215
437,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",117069,6907071,117069,117069,468276
430,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",446,71681,0,1027,46215
430,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",18560,5496478,0,0,0
429,428,/data/big_maps/*/*/*,"Contents","Na","Cs_128_511",30,10850,0,0,0
445,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",131,37648,0,608,27360
432,431,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,688,0,0,0
441,428,/data/big_maps/*/*/*,"Contents","Na","Cs_512_plus",4,3036,0,0,0
433,432,/data/liquidity_baking_escape_ema,"Contents","Na","Cs_0_31",1,38,0,0,0
435,434,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",11,1603,113,0,0
437,434,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",1,52,0,0,0
437,434,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",649,24857,0,0,0
437,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",32565,1635067,0,0,0
435,428,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",866368,58927958,0,0,0
431,428,/data/v1/*,"Contents","Na","Cs_32_127",1,70,0,0,0
438,433,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,329,0,0,0
441,438,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",294,24122,0,820,6158
441,438,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",137673,8122707,137673,137673,550692
443,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",96542,40204625,6950,494112,32117280
438,437,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",1747,493473,0,0,0
443,441,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",1742,124076,0,3593,29014
441,438,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",12,1984,126,4,164
442,441,/data/cycle/*/*,"Inode_nonroot_values","Nl_33_256","Na",32,3330,0,128,1024
438,428,multiple,"Contents","Na","Cs_32_127",359,24084,0,0,0
442,428,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",9,598,0,24,57
441,440,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",719,389388,0,6723,302535
432,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",10007,2813282,0,0,0
445,442,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",388,129359,0,2131,95895
445,442,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",24,1129,0,0,0
445,442,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",636,24381,0,0,0
445,442,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",33251,1666088,0,0,0
435,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",255,73873,0,0,0
435,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4990,1250699,0,0,0
435,430,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",2,524,0,9,369
436,435,/data/cycle/*/*,"Inode_nonroot_values","Nl_33_256","Na",32,3330,0,128,1024
436,431,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",10849,995272,950,34816,281862
435,433,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",3,1080,0,0,0
429,428,/predecessor_block_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
439,437,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
445,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",29,7721,0,0,0
445,440,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",348,27775,0,1027,6003
439,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",5957,2075407,19015,22073,1434745
442,431,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",828,55499,0,1655,10796
441,440,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",49,17690,0,0,0
438,437,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",3035,221765,0,7249,47256
440,435,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",10,1424,100,0,0
435,434,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
440,435,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
443,435,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",267,45421,0,661,29745
442,436,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",109,36121,0,0,0
442,428,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",13609,1760300,35549,11783,765895
445,444,/data/contracts,"Inode_root_values","Nl_0_32","Na",1,75,0,2,21
445,432,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",174003,10266177,174003,174003,696012
439,431,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,349,0,0,0
438,432,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",32,11047,0,0,0
445,442,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",231,18980,0,715,4228
441,430,multiple,"Contents","Na","Cs_32_127",258,17286,0,0,0
445,430,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",2,234,0,0,0
436,435,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",435,147554,0,0,0
440,434,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",775,52977,0,1558,11051
433,432,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",1,138,0,0,0
445,435,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",66,17904,0,0,0
442,432,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",240,41695,0,610,27450
441,439,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",7,366,0,0,0
441,439,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",665,25475,0,0,0
441,439,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",47968,2422541,0,0,0
445,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
441,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",114231,6739629,114231,114231,456924
438,437,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
441,434,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",587,47897,0,1798,10580
444,440,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",415,166786,0,2808,126360
438,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",48,15466,0,0,0
441,433,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",5,1675,0,0,0
438,428,/data/v1,"Inode_root_values","Nl_0_32","Na",1,75,0,2,21
436,431,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",8,868,0,0,0
436,430,multiple,"Contents","Na","Cs_32_127",259,17354,0,0,0
431,430,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",112091,20776520,0,308937,13902165
441,431,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1189,204672,3628,1635,106275
442,431,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",945,84478,0,3385,19988
440,437,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",224,20215,0,816,4805
437,428,/data/delegates/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
437,434,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1491,365008,6322,3245,210925
436,428,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",988,265395,0,4580,187780
433,430,multiple,"Contents","Na","Cs_32_127",259,17354,0,0,0
436,435,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2194,767927,0,0,0
444,428,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,345,28,0,0
439,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",312,94313,0,1534,69030
437,435,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",87,3193,0,0,0
442,428,/data/rolls/*,"Contents","Na","Cs_0_31",1,38,0,0,0
432,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",24,3310,226,1,41
441,429,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",183,15771,0,617,3630
437,435,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
436,435,/,"Inode_root_values","Nl_0_32","Na",1,146,3,2,62
442,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3,357,24,0,0
440,439,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",28,9448,0,0,0
440,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",73,19517,0,0,0
437,429,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1401,112058,5602,0,0
442,435,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",9,603,0,0,0
442,435,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",332,34171,0,0,0
442,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",110571,11369101,0,0,0
437,433,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",18,6105,0,0,0
445,440,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",382,142458,0,2380,107100
440,436,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
437,434,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",122864,60202065,12066,750377,48774505
441,440,/predecessor_block_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
444,428,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",51,16869,0,0,0
442,437,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",2,134,0,0,0
442,437,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",450,46068,0,0,0
442,437,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",59305,6812951,0,0,0
434,432,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,136,0,2,82
440,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",61381,13836621,179107,128194,8332610
440,428,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",22,6508,0,0,0
443,428,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",14,939,0,0,0
443,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_32_127",92,6072,0,0,0
443,428,/data/sapling/*/*/*/*,"Contents","Na","Cs_32_127",23,1518,0,0,0
443,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",7237,774322,0,0,0
443,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",2169952,232613889,0,0,0
435,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",119224,7034216,119224,119224,476896
433,432,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",3,1080,0,0,0
445,439,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",2,466,23,3,123
443,442,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",125778,12999570,7390,486466,4019059
430,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",7826,1568830,12204,15462,1005030
442,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",3479,670743,4123,6719,436735
438,434,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",78,182348,0,0,0
438,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",40,42588,0,0,0
443,429,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",57,17043,0,0,0
432,431,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",16,5776,0,0,0
442,431,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",6646,1182867,0,17415,783675
441,435,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",11,3589,0,0,0
439,430,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",480,32033,0,994,5807
433,432,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",45,16246,0,0,0
439,433,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",1,99,0,3,36
443,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",44049,6515806,94391,51812,3367780
442,432,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
442,437,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
442,437,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",6,1994,0,0,0
430,429,/data/delegates,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
440,433,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3759,620615,7482,5375,349375
433,430,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",14,940,0,0,0
433,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",547,56460,0,0,0
433,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",66375,6974775,0,0,0
429,428,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",3,384,25,0,0
441,428,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",657695,95977951,0,1335488,60096960
444,440,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",14370,1323553,1164,46459,376452
443,431,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",2,433,1,7,287
442,432,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",4,220,0,4,40
444,430,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",1,360,0,0,0
436,435,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
440,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",101,36360,0,0,0
434,428,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",29,9502,0,0,0
433,432,/data/rolls/*,"Inode_root_values","Nl_0_32","Na",1,71,0,2,17
441,440,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",2,138,6,0,0
430,428,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,102,6,0,0
444,443,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
443,432,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",10,670,0,0,0
443,432,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",390,39938,0,0,0
443,432,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",117683,12372187,0,0,0
432,431,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",115514,21434892,0,318811,14346495
437,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",12,4320,0,0,0
